%time,field.data
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373516000000,-0.00543244569402
373553000000,-0.00543244569402
373553000000,-0.00543244569402
373553000000,-0.00543244569402
373553000000,-0.00543244569402
373553000000,-0.00543244569402
373553000000,-0.00543244569402
373553000000,-0.00543244569402
373553000000,-0.00543244569402
373553000000,-0.00543244569402
373553000000,-0.00543244569402
373553000000,-0.00543244569402
373553000000,-0.00543244569402
373553000000,-0.00543244569402
373553000000,-0.00543244569402
373553000000,-0.00543244569402
373553000000,-0.00543244569402
373553000000,-0.00543244569402
373553000000,-0.00543244569402
373553000000,-0.00543244569402
373553000000,-0.00543244569402
373553000000,-0.00543244569402
373553000000,-0.00543244569402
373553000000,-0.00543244569402
373553000000,-0.00543244569402
373553000000,-0.00543244569402
373553000000,-0.00543244569402
373553000000,-0.00543244569402
373553000000,-0.00543244569402
373553000000,-0.00543244569402
373553000000,-0.00543244569402
373553000000,-0.00543244569402
373553000000,-0.00543244569402
373553000000,-0.00543244569402
373553000000,-0.00543244569402
373553000000,-0.00543244569402
373553000000,-0.00543244569402
373553000000,-0.00543244569402
373553000000,-0.00543244569402
373553000000,-0.00543244569402
373553000000,-0.00543244569402
373553000000,-0.00543244569402
373553000000,-0.00543244569402
373553000000,-0.00543244569402
373553000000,-0.00543244569402
373553000000,-0.00543244569402
373553000000,-0.00543244569402
373553000000,-0.00543244569402
373553000000,-0.00543244569402
373553000000,-0.00543244569402
373553000000,-0.00543244569402
373553000000,-0.00543244569402
373553000000,-0.00543244569402
373553000000,-0.00543244569402
373553000000,-0.00543244569402
373553000000,-0.00543244569402
373553000000,-0.00543244569402
373553000000,-0.00543244569402
373553000000,-0.00543244569402
373553000000,-0.00543244569402
373553000000,-0.00543244569402
373553000000,-0.00543244569402
373553000000,-0.00543244569402
373553000000,-0.00543244569402
373553000000,-0.00543244569402
373553000000,-0.00543244569402
373553000000,-0.00543244569402
373553000000,-0.00543244569402
373553000000,-0.00543244569402
373553000000,-0.00543244569402
373553000000,-0.00543244569402
373553000000,-0.00543244569402
373553000000,-0.00543244569402
373553000000,-0.00543244569402
373553000000,-0.00543244569402
373553000000,-0.00543244569402
373553000000,-0.00543244569402
373553000000,-0.00543244569402
373553000000,-0.00543244569402
373553000000,-0.00543244569402
373553000000,-0.00543244569402
373553000000,-0.00543244569402
373553000000,-0.00543244569402
373553000000,-0.00543244569402
373553000000,-0.00543244569402
373553000000,-0.00543244569402
373553000000,-0.00543244569402
373553000000,-0.00543244569402
373553000000,-0.00543244569402
373573000000,-0.00543244569402
373573000000,-0.00543244569402
373573000000,-0.00543244569402
373573000000,-0.00543244569402
373573000000,-0.00543244569402
373573000000,-0.00543244569402
373573000000,-0.00543244569402
373573000000,-0.00543244569402
373573000000,-0.00543244569402
373573000000,-0.00543244569402
373573000000,-0.00543244569402
373573000000,-0.00543244569402
373573000000,-0.00543244569402
373573000000,-0.00543244569402
373573000000,-0.00543244569402
373573000000,-0.00543244569402
373573000000,-0.00543244569402
373573000000,-0.00543244569402
373573000000,-0.00543244569402
373573000000,-0.00543244569402
373573000000,-0.00543244569402
373573000000,-0.00543244569402
373573000000,-0.00543244569402
373573000000,-0.00543244569402
373573000000,-0.00543244569402
373573000000,-0.00543244569402
373573000000,-0.00543244569402
373573000000,-0.00543244569402
373573000000,-0.00543244569402
373573000000,-0.00543244569402
373573000000,-0.00543244569402
373573000000,-0.00543244569402
373573000000,-0.00543244569402
373573000000,-0.00543244569402
373573000000,-0.00543244569402
373573000000,-0.00543244569402
373573000000,-0.00543244569402
373573000000,-0.00543244569402
373573000000,-0.00543244569402
373573000000,-0.00543244569402
373573000000,-0.00543244569402
373573000000,-0.00543244569402
373573000000,-0.00543244569402
373573000000,-0.00543244569402
373573000000,-0.00543244569402
373594000000,-0.00543244569403
373594000000,-0.00543244569403
373594000000,-0.00543244569403
373594000000,-0.00543244569403
373594000000,-0.00543244569403
373594000000,-0.00543244569403
373594000000,-0.00543244569403
373594000000,-0.00543244569403
373594000000,-0.00543244569403
373594000000,-0.00543244569403
373594000000,-0.00543244569403
373594000000,-0.00543244569403
373594000000,-0.00543244569403
373594000000,-0.00543244569403
373594000000,-0.00543244569403
373594000000,-0.00543244569403
373594000000,-0.00543244569403
373594000000,-0.00543244569403
373594000000,-0.00543244569403
373594000000,-0.00543244569403
373594000000,-0.00543244569403
373594000000,-0.00543244569403
373594000000,-0.00543244569403
373594000000,-0.00543244569403
373594000000,-0.00543244569403
373594000000,-0.00543244569403
373594000000,-0.00543244569403
373594000000,-0.00543244569403
373594000000,-0.00543244569403
373594000000,-0.00543244569403
373594000000,-0.00543244569403
373594000000,-0.00543244569403
373594000000,-0.00543244569403
373594000000,-0.00543244569403
373594000000,-0.00543244569403
373594000000,-0.00543244569403
373594000000,-0.00543244569403
373594000000,-0.00543244569403
373594000000,-0.00543244569403
373594000000,-0.00543244569403
373594000000,-0.00543244569403
373594000000,-0.00543244569403
373594000000,-0.00543244569403
373594000000,-0.00543244569403
373594000000,-0.00543244569403
373594000000,-0.00543244569403
373594000000,-0.00543244569403
373594000000,-0.00543244569403
373594000000,-0.00543244569403
373594000000,-0.00543244569403
373594000000,-0.00543244569403
373594000000,-0.00543244569403
373594000000,-0.00543244569403
373594000000,-0.00543244569403
373594000000,-0.00543244569403
373594000000,-0.00543244569403
373594000000,-0.00543244569403
373594000000,-0.00543244569403
373594000000,-0.00543244569403
373594000000,-0.00543244569403
373594000000,-0.00543244569403
373594000000,-0.00543244569403
373594000000,-0.00543244569403
373594000000,-0.00543244569403
373594000000,-0.00543244569403
373594000000,-0.00543244569403
373594000000,-0.00543244569403
373594000000,-0.00543244569403
373613000000,-0.00543244569402
373613000000,-0.00543244569402
373613000000,-0.00543244569402
373613000000,-0.00543244569402
373613000000,-0.00543244569402
373613000000,-0.00543244569402
373613000000,-0.00543244569402
373613000000,-0.00543244569402
373613000000,-0.00543244569402
373613000000,-0.00543244569402
373613000000,-0.00543244569402
373613000000,-0.00543244569402
373613000000,-0.00543244569402
373613000000,-0.00543244569402
373613000000,-0.00543244569402
373613000000,-0.00543244569402
373613000000,-0.00543244569402
373613000000,-0.00543244569402
373613000000,-0.00543244569402
373613000000,-0.00543244569402
373613000000,-0.00543244569402
373613000000,-0.00543244569402
373613000000,-0.00543244569402
373613000000,-0.00543244569402
373613000000,-0.00543244569402
373613000000,-0.00543244569402
373613000000,-0.00543244569402
373613000000,-0.00543244569402
373613000000,-0.00543244569402
373613000000,-0.00543244569402
373613000000,-0.00543244569402
373613000000,-0.00543244569402
373613000000,-0.00543244569402
373613000000,-0.00543244569402
373613000000,-0.00543244569402
373633000000,-0.00543244569402
373633000000,-0.00543244569402
373633000000,-0.00543244569402
373633000000,-0.00543244569402
373633000000,-0.00543244569402
373633000000,-0.00543244569402
373633000000,-0.00543244569402
373633000000,-0.00543244569402
373633000000,-0.00543244569402
373633000000,-0.00543244569402
373633000000,-0.00543244569402
373633000000,-0.00543244569402
373633000000,-0.00543244569402
373633000000,-0.00543244569402
373633000000,-0.00543244569402
373633000000,-0.00543244569402
373633000000,-0.00543244569402
373633000000,-0.00543244569402
373633000000,-0.00543244569402
373633000000,-0.00543244569402
373633000000,-0.00543244569402
373633000000,-0.00543244569402
373633000000,-0.00543244569402
373633000000,-0.00543244569402
373633000000,-0.00543244569402
373633000000,-0.00543244569402
373633000000,-0.00543244569402
373633000000,-0.00543244569402
373633000000,-0.00543244569402
373633000000,-0.00543244569402
373633000000,-0.00543244569402
373633000000,-0.00543244569402
373633000000,-0.00543244569402
373633000000,-0.00543244569402
373633000000,-0.00543244569402
373633000000,-0.00543244569402
373633000000,-0.00543244569402
373633000000,-0.00543244569402
373633000000,-0.00543244569402
373633000000,-0.00543244569402
373633000000,-0.00543244569402
373633000000,-0.00543244569402
373633000000,-0.00543244569402
373633000000,-0.00543244569402
373633000000,-0.00543244569402
373633000000,-0.00543244569402
373633000000,-0.00543244569402
373633000000,-0.00543244569402
373633000000,-0.00543244569402
373633000000,-0.00543244569402
373633000000,-0.00543244569402
373633000000,-0.00543244569402
373633000000,-0.00543244569402
373633000000,-0.00543244569402
373633000000,-0.00543244569402
373633000000,-0.00543244569402
373633000000,-0.00543244569402
373633000000,-0.00543244569402
373633000000,-0.00543244569402
373633000000,-0.00543244569402
373633000000,-0.00543244569402
373633000000,-0.00543244569402
373633000000,-0.00543244569402
373648000000,-0.00543244569402
373653000000,-0.00543244569402
373653000000,-0.00543244569402
373653000000,-0.00543244569402
373653000000,-0.00543244569402
373653000000,-0.00543244569402
373653000000,-0.00543244569402
373653000000,-0.00543244569402
373653000000,-0.00543244569402
373653000000,-0.00543244569402
373653000000,-0.00543244569402
373653000000,-0.00543244569402
373653000000,-0.00543244569402
373653000000,-0.00543244569402
373653000000,-0.00543244569402
373653000000,-0.00543244569402
373653000000,-0.00543244569402
373653000000,-0.00543244569402
373653000000,-0.00543244569402
373653000000,-0.00543244569402
373653000000,-0.00543244569402
373653000000,-0.00543244569402
373653000000,-0.00543244569402
373653000000,-0.00543244569402
373653000000,-0.00543244569402
373653000000,-0.00543244569402
373653000000,-0.00543244569402
373653000000,-0.00543244569402
373653000000,-0.00543244569402
373653000000,-0.00543244569402
373653000000,-0.00543244569402
373653000000,-0.00543244569402
373653000000,-0.00543244569402
373653000000,-0.00543244569402
373653000000,-0.00543244569402
373653000000,-0.00543244569402
373653000000,-0.00543244569402
373653000000,-0.00543244569402
373653000000,-0.00543244569402
373653000000,-0.00543244569402
373653000000,-0.00543244569402
373653000000,-0.00543244569402
373653000000,-0.00543244569402
373653000000,-0.00543244569402
373653000000,-0.00543244569402
373653000000,-0.00543244569402
373653000000,-0.00543244569402
373653000000,-0.00543244569402
373653000000,-0.00543244569402
373653000000,-0.00543244569402
373653000000,-0.00543244569402
373653000000,-0.00543244569402
373653000000,-0.00543244569402
373653000000,-0.00543244569402
373653000000,-0.00543244569402
373653000000,-0.00543244569402
373653000000,-0.00543244569402
373653000000,-0.00543244569402
373653000000,-0.00543244569402
373653000000,-0.00543244569402
373653000000,-0.00543244569402
373653000000,-0.00543244569402
373653000000,-0.00543244569402
373653000000,-0.00543244569402
373653000000,-0.00543244569402
373653000000,-0.00543244569402
373653000000,-0.00543244569402
373673000000,-0.00543244569402
373673000000,-0.00543244569402
373673000000,-0.00543244569402
373673000000,-0.00543244569402
373673000000,-0.00543244569402
373673000000,-0.00543244569402
373673000000,-0.00543244569402
373673000000,-0.00543244569402
373673000000,-0.00543244569402
373673000000,-0.00543244569402
373673000000,-0.00543244569402
373673000000,-0.00543244569402
373673000000,-0.00543244569402
373673000000,-0.00543244569402
373673000000,-0.00543244569402
373673000000,-0.00543244569402
373673000000,-0.00543244569402
373673000000,-0.00543244569402
373673000000,-0.00543244569402
373673000000,-0.00543244569402
373673000000,-0.00543244569402
373673000000,-0.00543244569402
373673000000,-0.00543244569402
373673000000,-0.00543244569402
373673000000,-0.00543244569402
373673000000,-0.00543244569402
373673000000,-0.00543244569402
373673000000,-0.00543244569402
373673000000,-0.00543244569402
373673000000,-0.00543244569402
373673000000,-0.00543244569402
373673000000,-0.00543244569402
373673000000,-0.00543244569402
373673000000,-0.00543244569402
373673000000,-0.00543244569402
373673000000,-0.00543244569402
373673000000,-0.00543244569402
373673000000,-0.00543244569402
373673000000,-0.00543244569402
373673000000,-0.00543244569402
373673000000,-0.00543244569402
373673000000,-0.00543244569402
373673000000,-0.00543244569402
373673000000,-0.00543244569402
373673000000,-0.00543244569402
373673000000,-0.00543244569402
373673000000,-0.00543244569402
373673000000,-0.00543244569402
373673000000,-0.00543244569402
373673000000,-0.00543244569402
373673000000,-0.00543244569402
373673000000,-0.00543244569402
373673000000,-0.00543244569402
373673000000,-0.00543244569402
373693000000,-0.00543244569402
373693000000,-0.00543244569402
373693000000,-0.00543244569402
373693000000,-0.00543244569402
373693000000,-0.00543244569402
373693000000,-0.00543244569402
373693000000,-0.00543244569402
373693000000,-0.00543244569402
373693000000,-0.00543244569402
373693000000,-0.00543244569402
373693000000,-0.00543244569402
373693000000,-0.00543244569402
373693000000,-0.00543244569402
373693000000,-0.00543244569402
373693000000,-0.00543244569402
373693000000,-0.00543244569402
373693000000,-0.00543244569402
373693000000,-0.00543244569402
373693000000,-0.00543244569402
373693000000,-0.00543244569402
373693000000,-0.00543244569402
373693000000,-0.00543244569402
373693000000,-0.00543244569402
373693000000,-0.00543244569402
373693000000,-0.00543244569402
373693000000,-0.00543244569402
373693000000,-0.00543244569402
373693000000,-0.00543244569402
373693000000,-0.00543244569402
373693000000,-0.00543244569402
373693000000,-0.00543244569402
373693000000,-0.00543244569402
373693000000,-0.00543244569402
373693000000,-0.00543244569402
373693000000,-0.00543244569402
373693000000,-0.00543244569402
373693000000,-0.00543244569402
373693000000,-0.00543244569402
373693000000,-0.00543244569402
373693000000,-0.00543244569402
373693000000,-0.00543244569402
373693000000,-0.00543244569402
373693000000,-0.00543244569402
373693000000,-0.00543244569402
373693000000,-0.00543244569402
373693000000,-0.00543244569402
373693000000,-0.00543244569402
373693000000,-0.00543244569402
373693000000,-0.00543244569402
373693000000,-0.00543244569402
373693000000,-0.00543244569402
373693000000,-0.00543244569402
373693000000,-0.00543244569402
373693000000,-0.00543244569402
373693000000,-0.00543244569402
373693000000,-0.00543244569402
373693000000,-0.00543244569402
373693000000,-0.00543244569402
373693000000,-0.00543244569402
373693000000,-0.00543244569402
373693000000,-0.00543244569402
373693000000,-0.00543244569402
373693000000,-0.00543244569402
373693000000,-0.00543244569402
373693000000,-0.00543244569402
373713000000,-0.00543244569402
373713000000,-0.00543244569402
373713000000,-0.00543244569402
373713000000,-0.00543244569402
373713000000,-0.00543244569402
373713000000,-0.00543244569402
373713000000,-0.00543244569402
373713000000,-0.00543244569402
373713000000,-0.00543244569402
373713000000,-0.00543244569402
373713000000,-0.00543244569402
373713000000,-0.00543244569402
373713000000,-0.00543244569402
373713000000,-0.00543244569402
373713000000,-0.00543244569402
373713000000,-0.00543244569402
373713000000,-0.00543244569402
373713000000,-0.00543244569402
373713000000,-0.00543244569402
373713000000,-0.00543244569402
373713000000,-0.00543244569402
373713000000,-0.00543244569402
373713000000,-0.00543244569402
373713000000,-0.00543244569402
373713000000,-0.00543244569402
373713000000,-0.00543244569402
373713000000,-0.00543244569402
373713000000,-0.00543244569402
373713000000,-0.00543244569402
373713000000,-0.00543244569402
373733000000,-0.00543244569402
373733000000,-0.00543244569402
373733000000,-0.00543244569402
373733000000,-0.00543244569402
373733000000,-0.00543244569402
373733000000,-0.00543244569402
373733000000,-0.00543244569402
373733000000,-0.00543244569402
373733000000,-0.00543244569402
373733000000,-0.00543244569402
373733000000,-0.00543244569402
373733000000,-0.00543244569402
373733000000,-0.00543244569402
373733000000,-0.00543244569402
373733000000,-0.00543244569402
373733000000,-0.00543244569402
373733000000,-0.00543244569402
373733000000,-0.00543244569402
373733000000,-0.00543244569402
373733000000,-0.00543244569402
373733000000,-0.00543244569402
